#FRAME_ID    DATE_OBS   FITS_SIZE[MB] FILTER01        FILTER02        FILTER03        FILTER04        RA2000       DEC2000      GALLONG      GALLAT       ECLLONG      ECLLAT             X_2000       Y_2000       Z_2000 UT_STR        EXPTIME   ALTITUDE DATA_TYP         OBS_MOD          OBJECT2                          

COMA00006250 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:29.813 +33:05:33.47 190.72979    69.08503     156.66110    26.16259        -0.824089     0.150889     0.545994 12:23:13.000    0.040   57.29400 OBJECT           imaging          IRAS11157+3322                   
COMA00006252 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.136 +33:05:33.22 190.73293    69.07931     156.65529    26.15999        -0.824071     0.150989     0.545993 12:24:57.000    0.040   55.36185 OBJECT           imaging          IRAS11157+3322                   
COMA00006254 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.128 +33:05:33.35 190.73285    69.07927     156.65524    26.16000        -0.824071     0.150990     0.545994 12:26:03.000    0.040   54.98846 OBJECT           imaging          IRAS11157+3322                   
COMA00006256 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.120 +33:05:33.46 190.73279    69.07923     156.65519    26.16002        -0.824071     0.150990     0.545994 12:27:26.000    0.040   54.76629 OBJECT           imaging          IRAS11157+3322                   
COMA00006258 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.127 +33:05:33.38 190.73283    69.07927     156.65523    26.16001        -0.824071     0.150989     0.545994 12:28:07.000    0.040   54.51317 OBJECT           imaging          IRAS11157+3322                   
COMA00006260 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.131 +33:05:33.51 190.73273    69.07926     156.65522    26.16004        -0.824071     0.150989     0.545994 12:28:55.000    0.040   54.35422 OBJECT           imaging          IRAS11157+3322                   
COMA00006262 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.234 +33:05:33.43 190.73261    69.07961     156.65558    26.16018        -0.824072     0.150983     0.545994 12:29:59.000    0.040   54.18184 OBJECT           imaging          IRAS11157+3322                   
COMA00006264 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.128 +33:05:33.39 190.73282    69.07927     156.65523    26.16001        -0.824071     0.150989     0.545994 12:30:47.000    0.040   53.98163 OBJECT           imaging          IRAS11157+3322                   
COMA00006266 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.131 +33:05:33.42 190.73280    69.07927     156.65523    26.16002        -0.824071     0.150989     0.545994 12:31:30.000    0.040   53.79493 OBJECT           imaging          IRAS11157+3322                   
COMA00006268 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.131 +33:05:33.44 190.73278    69.07927     156.65523    26.16003        -0.824071     0.150989     0.545994 12:32:47.000    0.040   53.66164 OBJECT           imaging          IRAS11157+3322                   
COMA00006270 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.122 +33:05:33.44 190.73280    69.07923     156.65519    26.16001        -0.824071     0.150990     0.545994 12:33:32.000    0.040   53.38248 OBJECT           imaging          IRAS11157+3322                   
COMA00006272 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.232 +33:05:33.44 190.73261    69.07961     156.65558    26.16018        -0.824072     0.150983     0.545994 12:34:30.000    0.040   53.23252 OBJECT           imaging          IRAS11157+3322                   
COMA00006274 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.222 +33:05:33.43 190.73263    69.07957     156.65554    26.16016        -0.824072     0.150984     0.545994 12:36:07.000    0.040   53.04159 OBJECT           imaging          IRAS11157+3322                   
COMA00006276 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:28.231 +33:05:33.43 190.73261    69.07961     156.65558    26.16018        -0.824072     0.150983     0.545994 12:37:10.000    0.040   52.71857 OBJECT           imaging          IRAS11157+3322                   
COMA00006278 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.895 +33:05:24.85 190.73978    69.07887     156.65554    26.15751        -0.824091     0.151008     0.545959 12:38:04.000    0.040   52.47294 OBJECT           imaging          IRAS11157+3322                   
COMA00006280 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.896 +33:05:24.80 190.73980    69.07891     156.65559    26.15752        -0.824091     0.151007     0.545959 12:39:10.000    0.040   52.28985 OBJECT           imaging          IRAS11157+3322                   
COMA00006282 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.897 +33:05:24.83 190.73978    69.07891     156.65558    26.15752        -0.824091     0.151007     0.545959 12:42:01.000    0.040   52.06049 OBJECT           imaging          IRAS11157+3322                   
COMA00006284 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.796 +33:05:24.93 190.73988    69.07856     156.65522    26.15740        -0.824089     0.151013     0.545960 12:43:38.000    0.040   51.49749 OBJECT           imaging          IRAS11157+3322                   
COMA00006286 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.680 +33:05:25.06 190.73999    69.07814     156.65478    26.15725        -0.824088     0.151020     0.545960 12:44:20.000    0.040   51.14122 OBJECT           imaging          IRAS11157+3322                   
COMA00006288 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.678 +33:05:25.06 190.73999    69.07814     156.65478    26.15725        -0.824088     0.151020     0.545960 12:45:04.000    0.040   50.99402 OBJECT           imaging          IRAS11157+3322                   
COMA00006290 2000-03-17            15 F01C10.50W6.00  H21             F08C11.60W1.10  L01L10I         11:18:27.676 +33:05:25.03 190.74001    69.07814     156.65479    26.15724        -0.824088     0.151020     0.545960 12:45:57.000    0.040   50.85067 OBJECT           imaging          IRAS11157+3322                   
